"Timestamp","State","LocalAddress","LocalPort","RemoteAddress","RemotePort","OwningProcess"
"2026-06-18T05:41:34.9039781+00:00","Established","127.0.0.1","49993","127.0.0.1","49992","3056"
"2026-06-18T05:41:34.9039781+00:00","Established","127.0.0.1","49992","127.0.0.1","49993","3056"
"2026-06-18T05:41:35.5012887+00:00","Bound","0.0.0.0","49993","0.0.0.0","0","3056"
"2026-06-18T05:41:35.5012887+00:00","Established","127.0.0.1","49993","127.0.0.1","49992","3056"
"2026-06-18T05:41:35.5012887+00:00","Established","127.0.0.1","49992","127.0.0.1","49993","3056"
"2026-06-18T05:41:36.0358198+00:00","Bound","0.0.0.0","50020","0.0.0.0","0","3056"
"2026-06-18T05:41:36.0358198+00:00","Bound","0.0.0.0","49993","0.0.0.0","0","3056"
"2026-06-18T05:41:36.0358198+00:00","SynSent","127.0.0.1","50020","127.0.0.1","4449","3056"
"2026-06-18T05:41:36.0358198+00:00","Established","127.0.0.1","49993","127.0.0.1","49992","3056"
"2026-06-18T05:41:36.0358198+00:00","Established","127.0.0.1","49992","127.0.0.1","49993","3056"
"2026-06-18T05:41:36.5699615+00:00","Bound","0.0.0.0","50021","0.0.0.0","0","3056"
"2026-06-18T05:41:36.5699615+00:00","Bound","0.0.0.0","50020","0.0.0.0","0","3056"
"2026-06-18T05:41:36.5699615+00:00","Bound","0.0.0.0","49993","0.0.0.0","0","3056"
"2026-06-18T05:41:36.5699615+00:00","SynSent","127.0.0.1","50021","127.0.0.1","4449","3056"
"2026-06-18T05:41:36.5699615+00:00","SynSent","127.0.0.1","50020","127.0.0.1","4449","3056"
"2026-06-18T05:41:36.5699615+00:00","Established","127.0.0.1","49993","127.0.0.1","49992","3056"
"2026-06-18T05:41:36.5699615+00:00","Established","127.0.0.1","49992","127.0.0.1","49993","3056"
"2026-06-18T05:41:37.1040188+00:00","Bound","0.0.0.0","50021","0.0.0.0","0","3056"
"2026-06-18T05:41:37.1040188+00:00","Bound","0.0.0.0","50020","0.0.0.0","0","3056"
"2026-06-18T05:41:37.1040188+00:00","Bound","0.0.0.0","49993","0.0.0.0","0","3056"
"2026-06-18T05:41:37.1040188+00:00","SynSent","127.0.0.1","50021","127.0.0.1","4449","3056"
"2026-06-18T05:41:37.1040188+00:00","SynSent","127.0.0.1","50020","127.0.0.1","4449","3056"
"2026-06-18T05:41:37.1040188+00:00","Established","127.0.0.1","49993","127.0.0.1","49992","3056"
"2026-06-18T05:41:37.1040188+00:00","Established","127.0.0.1","49992","127.0.0.1","49993","3056"
"2026-06-18T05:41:37.6382331+00:00","Bound","0.0.0.0","50021","0.0.0.0","0","3056"
"2026-06-18T05:41:37.6382331+00:00","Bound","0.0.0.0","50020","0.0.0.0","0","3056"
"2026-06-18T05:41:37.6382331+00:00","Bound","0.0.0.0","49993","0.0.0.0","0","3056"
"2026-06-18T05:41:37.6382331+00:00","SynSent","127.0.0.1","50021","127.0.0.1","4449","3056"
"2026-06-18T05:41:37.6382331+00:00","SynSent","127.0.0.1","50020","127.0.0.1","4449","3056"
"2026-06-18T05:41:37.6382331+00:00","Established","127.0.0.1","49993","127.0.0.1","49992","3056"
"2026-06-18T05:41:37.6538701+00:00","Established","127.0.0.1","49992","127.0.0.1","49993","3056"
"2026-06-18T05:41:38.1890307+00:00","Bound","0.0.0.0","50021","0.0.0.0","0","3056"
"2026-06-18T05:41:38.1890307+00:00","Bound","0.0.0.0","49993","0.0.0.0","0","3056"
"2026-06-18T05:41:38.1890307+00:00","SynSent","127.0.0.1","50021","127.0.0.1","4449","3056"
"2026-06-18T05:41:38.1890307+00:00","Established","127.0.0.1","49993","127.0.0.1","49992","3056"
"2026-06-18T05:41:38.1890307+00:00","Established","127.0.0.1","49992","127.0.0.1","49993","3056"
"2026-06-18T05:41:38.7244886+00:00","Bound","0.0.0.0","49993","0.0.0.0","0","3056"
"2026-06-18T05:41:38.7244886+00:00","Established","127.0.0.1","49993","127.0.0.1","49992","3056"
"2026-06-18T05:41:38.7244886+00:00","Established","127.0.0.1","49992","127.0.0.1","49993","3056"
"2026-06-18T05:41:39.2591397+00:00","Bound","0.0.0.0","50022","0.0.0.0","0","3056"
"2026-06-18T05:41:39.2591397+00:00","Bound","0.0.0.0","49993","0.0.0.0","0","3056"
"2026-06-18T05:41:39.2591397+00:00","SynSent","127.0.0.1","50022","127.0.0.1","4449","3056"
"2026-06-18T05:41:39.2591397+00:00","Established","127.0.0.1","49993","127.0.0.1","49992","3056"
"2026-06-18T05:41:39.2591397+00:00","Established","127.0.0.1","49992","127.0.0.1","49993","3056"
